Date,Detail,Customer/Supplier name,Dr,Cr,Balance
2024-09-03,Payment,Engen,36000.0,0.0,-4974168.529999997
2024-09-03,Payment,Engen,30000.0,0.0,-5004168.529999997
2024-09-04,Payment,Engen,27750.0,0.0,-5031918.529999997
2024-09-04,Receipt,Delta Haulage,0.0,2140.14,-5029778.389999997
2024-09-04,Receipt,Cash Customer,0.0,19896.8,-5009881.589999997
2024-09-04,Receipt,Cash Customer,0.0,24129.84,-4985751.749999997
2024-09-04,Receipt,Falcon Movers,0.0,11771.76,-4973979.989999997
2024-09-04,Payment,Engen,32700.0,0.0,-5006679.989999997
2024-09-04,Receipt,Civic Petroleum,0.0,11520.0,-4995159.989999997
2024-09-05,Receipt,Giga Haulers,0.0,7048.12,-4988111.869999997
2024-09-05,Receipt,Cash Customer,0.0,22743.18,-4965368.689999998
2024-09-05,Receipt,Falcon Movers,0.0,3175.48,-4962193.209999997
2024-09-05,Receipt,Eagle Freight,0.0,5774.96,-4956418.249999997
2024-09-05,Receipt,Omega Cargo,0.0,9476.4,-4946941.849999997
2024-09-05,Receipt,Helix Petroleum,0.0,3502.86,-4943438.9899999965
2024-09-05,Receipt,Delta Haulage,0.0,7981.68,-4935457.309999997
2024-09-05,Payment,Engen,24600.0,0.0,-4960057.309999997
2024-09-05,Payment,Engen,39900.0,0.0,-4999957.309999997
2024-09-05,Payment,Engen,40500.0,0.0,-5040457.309999997
2024-09-05,Receipt,Cash Customer,0.0,17556.78,-5022900.529999997
2024-09-06,Payment,Engen,19500.0,0.0,-5042400.529999997
2024-09-06,Payment,Engen,19350.0,0.0,-5061750.529999997
2024-09-06,Payment,Engen,22800.0,0.0,-5084550.529999997
2024-09-06,Receipt,Jupiter Energy,0.0,6675.06,-5077875.469999997
2024-09-06,Receipt,Omega Cargo,0.0,11488.95,-5066386.519999997
2024-09-06,Receipt,Civic Petroleum,0.0,4121.91,-5062264.609999997
2024-09-06,Receipt,Cash Customer,0.0,22111.5,-5040153.109999997
2024-09-06,Receipt,Cash Customer,0.0,25868.89,-5014284.219999997
2024-09-06,Receipt,Omega Cargo,0.0,2639.68,-5011644.539999997
2024-09-06,Receipt,Jupiter Energy,0.0,12568.93,-4999075.609999998
2024-09-07,Receipt,Eagle Freight,0.0,11317.46,-4987758.149999998
2024-09-07,Receipt,Kappa Transporters,0.0,4778.28,-4982979.869999997
2024-09-07,Receipt,Giga Haulers,0.0,3791.55,-4979188.3199999975
2024-09-07,Receipt,Alpha Transport,0.0,2334.5,-4976853.8199999975
2024-09-07,Receipt,Civic Petroleum,0.0,11640.0,-4965213.8199999975
2024-09-07,Receipt,Cash Customer,0.0,18875.2,-4946338.619999997
2024-09-07,Receipt,Cash Customer,0.0,21992.0,-4924346.619999997
2024-09-07,Payment,Engen,19050.0,0.0,-4943396.619999997
2024-09-07,Payment,Engen,29000.0,0.0,-4972396.619999997
2024-09-07,Payment,Engen,32000.0,0.0,-5004396.619999997
2024-09-07,Payment,Engen,19650.0,0.0,-5024046.619999997
2024-09-07,Payment,Engen,18150.0,0.0,-5042196.619999997
2024-09-07,Receipt,Civic Petroleum,0.0,5502.85,-5036693.769999998
2024-09-08,Payment,Engen,24000.0,0.0,-5060693.769999998
2024-09-08,Payment,Engen,18150.0,0.0,-5078843.769999998
2024-09-08,Payment,Engen,23600.0,0.0,-5102443.769999998
2024-09-08,Payment,Engen,19500.0,0.0,-5121943.769999998
2024-09-08,Receipt,Cash Customer,0.0,24133.53,-5097810.239999997
2024-09-08,Receipt,Ivy Fuels,0.0,3321.94,-5094488.299999997
2024-09-08,Receipt,Eagle Freight,0.0,10521.9,-5083966.399999997
2024-09-08,Receipt,MaxDrive Ltd,0.0,2545.2,-5081421.199999996
2024-09-08,Receipt,MaxDrive Ltd,0.0,3336.25,-5078084.949999996
2024-09-08,Receipt,MaxDrive Ltd,0.0,7913.56,-5070171.389999997
2024-09-08,Receipt,Giga Haulers,0.0,10396.5,-5059774.889999997
2024-09-08,Receipt,Cash Customer,0.0,29465.7,-5030309.189999997
2024-09-09,Payment,Engen,33900.0,0.0,-5064209.189999997
2024-09-09,Receipt,Eagle Freight,0.0,10101.27,-5054107.919999997
2024-09-09,Receipt,Delta Haulage,0.0,6021.4,-5048086.519999997
2024-09-09,Payment,Engen,32250.0,0.0,-5080336.519999997
2024-09-09,Receipt,Civic Petroleum,0.0,1917.3,-5078419.219999997
2024-09-09,Receipt,Omega Cargo,0.0,6659.85,-5071759.369999997
2024-09-09,Receipt,Cash Customer,0.0,18216.88,-5053542.489999997
2024-09-09,Receipt,Cash Customer,0.0,15645.11,-5037897.379999997
2024-09-09,Receipt,Eagle Freight,0.0,11720.05,-5026177.329999997
2024-09-09,Payment,Engen,28500.0,0.0,-5054677.329999997
2024-09-10,Receipt,Delta Haulage,0.0,5238.24,-5049439.089999997
2024-09-10,Receipt,Civic Petroleum,0.0,2321.4,-5047117.689999997
2024-09-10,Receipt,Alpha Transport,0.0,3686.72,-5043430.969999997
2024-09-10,Receipt,Cash Customer,0.0,25802.4,-5017628.569999997
2024-09-10,Receipt,Cash Customer,0.0,21895.0,-4995733.569999997
2024-09-10,Receipt,MaxDrive Ltd,0.0,8534.06,-4987199.509999997
2024-09-10,Payment,Engen,32250.0,0.0,-5019449.509999997
2024-09-10,Payment,Engen,25400.0,0.0,-5044849.509999997
2024-09-10,Payment,Engen,29750.0,0.0,-5074599.509999997
2024-09-10,Payment,Engen,17850.0,0.0,-5092449.509999997
2024-09-10,Payment,Engen,35400.0,0.0,-5127849.509999997
2024-09-10,Payment,Engen,30250.0,0.0,-5158099.509999997
2024-09-10,Payment,Engen,25400.0,0.0,-5183499.509999997
2024-09-10,Receipt,Jupiter Energy,0.0,12451.67,-5171047.839999997
2024-09-10,Payment,Engen,32250.0,0.0,-5203297.839999997
2024-09-10,Receipt,Beta Logistics,0.0,1915.95,-5201381.889999997
2024-09-11,Payment,Engen,25200.0,0.0,-5226581.889999997
2024-09-11,Payment,Engen,23200.0,0.0,-5249781.889999997
2024-09-11,Payment,Engen,23600.0,0.0,-5273381.889999997
2024-09-11,Receipt,Cash Customer,0.0,24175.62,-5249206.269999997
2024-09-11,Receipt,Cash Customer,0.0,20400.72,-5228805.549999997
2024-09-11,Receipt,Jupiter Energy,0.0,8857.68,-5219947.869999997
2024-09-11,Receipt,Kappa Transporters,0.0,2291.03,-5217656.839999997
2024-09-11,Payment,Engen,17700.0,0.0,-5235356.839999997
2024-09-11,Payment,Engen,23800.0,0.0,-5259156.839999997
2024-09-11,Receipt,Ivy Fuels,0.0,10371.42,-5248785.419999997
2024-09-11,Payment,Engen,33600.0,0.0,-5282385.419999997
2024-09-12,Payment,Engen,33750.0,0.0,-5316135.419999997
2024-09-12,Receipt,Cash Customer,0.0,25131.78,-5291003.639999997
2024-09-12,Receipt,Cash Customer,0.0,26877.96,-5264125.679999997
2024-09-12,Receipt,Omega Cargo,0.0,1817.7,-5262307.979999997
2024-09-12,Receipt,MaxDrive Ltd,0.0,8932.56,-5253375.419999997
2024-09-12,Receipt,MaxDrive Ltd,0.0,12744.6,-5240630.8199999975
2024-09-12,Receipt,Helix Petroleum,0.0,4826.3,-5235804.519999998
2024-09-12,Payment,Engen,26400.0,0.0,-5262204.519999998
2024-09-12,Receipt,Jupiter Energy,0.0,5789.2,-5256415.3199999975
2024-09-12,Receipt,Civic Petroleum,0.0,2209.35,-5254205.969999998
2024-09-13,Receipt,Lumen Traders,0.0,4953.9,-5249252.0699999975
2024-09-13,Receipt,Ivy Fuels,0.0,9172.71,-5240079.359999998
2024-09-13,Receipt,Beta Logistics,0.0,5693.29,-5234386.0699999975
2024-09-13,Receipt,Cash Customer,0.0,15338.16,-5219047.909999997
2024-09-13,Receipt,Cash Customer,0.0,19994.94,-5199052.969999997
2024-09-13,Receipt,Kappa Transporters,0.0,8540.38,-5190512.589999997
2024-09-13,Payment,Engen,36300.0,0.0,-5226812.589999997
2024-09-13,Payment,Engen,22400.0,0.0,-5249212.589999997
2024-09-13,Payment,Engen,32100.0,0.0,-5281312.589999997
2024-09-13,Payment,Engen,21600.0,0.0,-5302912.589999997
2024-09-13,Payment,Engen,32250.0,0.0,-5335162.589999997
2024-09-13,Payment,Engen,33000.0,0.0,-5368162.589999997
2024-09-13,Receipt,Eagle Freight,0.0,3371.25,-5364791.339999997
2024-09-13,Receipt,Falcon Movers,0.0,3878.55,-5360912.789999997
2024-09-14,Payment,Engen,34500.0,0.0,-5395412.789999997
2024-09-14,Receipt,Cash Customer,0.0,22680.72,-5372732.0699999975
2024-09-14,Receipt,Cash Customer,0.0,16470.74,-5356261.329999997
2024-09-14,Receipt,Falcon Movers,0.0,11179.62,-5345081.709999997
2024-09-14,Receipt,Falcon Movers,0.0,2475.72,-5342605.989999997
2024-09-14,Payment,Engen,39000.0,0.0,-5381605.989999997
2024-09-14,Payment,Engen,23000.0,0.0,-5404605.989999997
2024-09-14,Payment,Engen,36900.0,0.0,-5441505.989999997
2024-09-14,Payment,Engen,21600.0,0.0,-5463105.989999997
2024-09-14,Payment,Engen,38700.0,0.0,-5501805.989999997
2024-09-14,Payment,Engen,29000.0,0.0,-5530805.989999997
2024-09-14,Receipt,Giga Haulers,0.0,3593.73,-5527212.259999997
2024-09-15,Payment,Engen,19500.0,0.0,-5546712.259999997
2024-09-15,Payment,Engen,18000.0,0.0,-5564712.259999997
2024-09-15,Payment,Engen,25000.0,0.0,-5589712.259999997
2024-09-15,Payment,Engen,38700.0,0.0,-5628412.259999997
2024-09-15,Payment,Engen,24400.0,0.0,-5652812.259999997
2024-09-15,Payment,Engen,28000.0,0.0,-5680812.259999997
2024-09-15,Receipt,Cash Customer,0.0,18402.26,-5662409.999999997
2024-09-15,Receipt,Cash Customer,0.0,20143.2,-5642266.799999997
2024-09-15,Receipt,Delta Haulage,0.0,9924.08,-5632342.719999997
2024-09-15,Receipt,Giga Haulers,0.0,5994.3,-5626348.419999997
2024-09-15,Receipt,MaxDrive Ltd,0.0,7368.06,-5618980.359999998
2024-09-15,Receipt,Helix Petroleum,0.0,1876.05,-5617104.309999998
2024-09-16,Receipt,Jupiter Energy,0.0,7370.58,-5609733.729999998
2024-09-16,Payment,Engen,29000.0,0.0,-5638733.729999998
2024-09-16,Payment,Engen,25200.0,0.0,-5663933.729999998
2024-09-16,Payment,Engen,23000.0,0.0,-5686933.729999998
2024-09-16,Payment,Engen,25800.0,0.0,-5712733.729999998
2024-09-16,Receipt,Eagle Freight,0.0,3310.8,-5709422.929999998
2024-09-16,Payment,Engen,22200.0,0.0,-5731622.929999998
2024-09-16,Payment,Engen,17100.0,0.0,-5748722.929999998
2024-09-16,Receipt,Cash Customer,0.0,20715.38,-5728007.549999998
2024-09-16,Receipt,Cash Customer,0.0,17024.58,-5710982.969999998
2024-09-16,Receipt,Eagle Freight,0.0,5788.42,-5705194.549999998
2024-09-16,Receipt,Civic Petroleum,0.0,2393.35,-5702801.199999998
2024-09-17,Receipt,Lumen Traders,0.0,7599.9,-5695201.299999998
2024-09-17,Receipt,Civic Petroleum,0.0,5461.2,-5689740.099999998
2024-09-17,Receipt,Helix Petroleum,0.0,6571.48,-5683168.619999997
2024-09-17,Receipt,Ivy Fuels,0.0,7559.64,-5675608.979999998
2024-09-17,Receipt,Cash Customer,0.0,15727.6,-5659881.379999998
2024-09-17,Receipt,Cash Customer,0.0,27891.24,-5631990.139999998
2024-09-17,Receipt,Nexus Fuels,0.0,5188.26,-5626801.879999998
2024-09-17,Payment,Engen,34200.0,0.0,-5661001.879999998
2024-09-17,Receipt,MaxDrive Ltd,0.0,5924.88,-5655076.999999998
2024-09-17,Payment,Engen,16650.0,0.0,-5671726.999999998
2024-09-17,Payment,Engen,21400.0,0.0,-5693126.999999998
2024-09-17,Payment,Engen,39900.0,0.0,-5733026.999999998
2024-09-17,Payment,Engen,31000.0,0.0,-5764026.999999998
2024-09-17,Payment,Engen,21400.0,0.0,-5785426.999999998
2024-09-17,Payment,Engen,37500.0,0.0,-5822926.999999998
2024-09-17,Payment,Engen,30750.0,0.0,-5853676.999999998
2024-09-17,Payment,Engen,32500.0,0.0,-5886176.999999998
2024-09-18,Receipt,Giga Haulers,0.0,8467.08,-5877709.919999998
2024-09-18,Receipt,MaxDrive Ltd,0.0,6790.89,-5870919.029999998
2024-09-18,Receipt,Beta Logistics,0.0,5828.16,-5865090.869999998
2024-09-18,Receipt,Giga Haulers,0.0,9755.28,-5855335.589999998
2024-09-18,Receipt,Ivy Fuels,0.0,2654.4,-5852681.189999998
2024-09-18,Receipt,Delta Haulage,0.0,10596.15,-5842085.039999997
2024-09-18,Receipt,Cash Customer,0.0,26332.89,-5815752.149999998
2024-09-18,Payment,Engen,35400.0,0.0,-5851152.149999998
2024-09-18,Receipt,Cash Customer,0.0,22716.33,-5828435.8199999975
2024-09-18,Payment,Engen,22400.0,0.0,-5850835.8199999975
2024-09-18,Payment,Engen,30000.0,0.0,-5880835.8199999975
2024-09-18,Payment,Engen,34500.0,0.0,-5915335.8199999975
2024-09-19,Receipt,Jupiter Energy,0.0,3982.44,-5911353.379999997
2024-09-19,Receipt,Kappa Transporters,0.0,13464.0,-5897889.379999997
2024-09-19,Receipt,Beta Logistics,0.0,10561.2,-5887328.179999997
2024-09-19,Receipt,Cash Customer,0.0,14899.2,-5872428.979999997
2024-09-19,Receipt,Cash Customer,0.0,15978.24,-5856450.7399999965
2024-09-19,Receipt,Nexus Fuels,0.0,2664.55,-5853786.189999997
2024-09-19,Payment,Engen,20250.0,0.0,-5874036.189999997
2024-09-19,Payment,Engen,31250.0,0.0,-5905286.189999997
2024-09-19,Payment,Engen,25600.0,0.0,-5930886.189999997
2024-09-19,Receipt,Beta Logistics,0.0,2480.85,-5928405.339999997
2024-09-20,Receipt,Cash Customer,0.0,18529.64,-5909875.699999997
2024-09-20,Receipt,Delta Haulage,0.0,8765.67,-5901110.0299999975
2024-09-20,Receipt,Delta Haulage,0.0,10773.34,-5890336.689999998
2024-09-20,Payment,Engen,25200.0,0.0,-5915536.689999998
2024-09-20,Payment,Engen,36000.0,0.0,-5951536.689999998
2024-09-20,Receipt,Delta Haulage,0.0,9277.74,-5942258.949999997
2024-09-20,Payment,Engen,32250.0,0.0,-5974508.949999997
2024-09-20,Receipt,Delta Haulage,0.0,7416.24,-5967092.709999997
2024-09-20,Receipt,Cash Customer,0.0,24288.4,-5942804.309999997
2024-09-20,Payment,Engen,37200.0,0.0,-5980004.309999997
2024-09-20,Payment,Engen,23600.0,0.0,-6003604.309999997
2024-09-21,Payment,Engen,22800.0,0.0,-6026404.309999997
2024-09-21,Payment,Engen,23200.0,0.0,-6049604.309999997
2024-09-21,Payment,Engen,19200.0,0.0,-6068804.309999997
2024-09-21,Payment,Engen,24400.0,0.0,-6093204.309999997
2024-09-21,Payment,Engen,25600.0,0.0,-6118804.309999997
2024-09-21,Payment,Engen,22200.0,0.0,-6141004.309999997
2024-09-21,Payment,Engen,37800.0,0.0,-6178804.309999997
2024-09-21,Receipt,Cash Customer,0.0,21182.85,-6157621.459999997
2024-09-21,Receipt,Cash Customer,0.0,13279.08,-6144342.379999997
2024-09-21,Receipt,Jupiter Energy,0.0,12914.49,-6131427.889999997
2024-09-21,Receipt,Eagle Freight,0.0,6942.0,-6124485.889999997
2024-09-21,Receipt,Helix Petroleum,0.0,5051.2,-6119434.689999997
2024-09-21,Receipt,Beta Logistics,0.0,8676.72,-6110757.969999997
2024-09-21,Receipt,Civic Petroleum,0.0,4323.78,-6106434.189999997
2024-09-22,Receipt,Omega Cargo,0.0,9612.96,-6096821.229999997
2024-09-22,Receipt,Alpha Transport,0.0,4003.61,-6092817.619999996
2024-09-22,Receipt,Alpha Transport,0.0,2531.1,-6090286.519999997
2024-09-22,Payment,Engen,24800.0,0.0,-6115086.519999997
2024-09-22,Receipt,Cash Customer,0.0,16673.27,-6098413.249999997
2024-09-22,Payment,Engen,27750.0,0.0,-6126163.249999997
2024-09-22,Payment,Engen,17550.0,0.0,-6143713.249999997
2024-09-22,Payment,Engen,28500.0,0.0,-6172213.249999997
2024-09-22,Receipt,Beta Logistics,0.0,2026.44,-6170186.809999997
2024-09-22,Payment,Engen,34500.0,0.0,-6204686.809999997
2024-09-22,Receipt,Cash Customer,0.0,15802.8,-6188884.009999997
2024-09-23,Payment,Engen,24200.0,0.0,-6213084.009999997
2024-09-23,Payment,Engen,21200.0,0.0,-6234284.009999997
2024-09-23,Payment,Engen,39300.0,0.0,-6273584.009999997
2024-09-23,Payment,Engen,25800.0,0.0,-6299384.009999997
2024-09-23,Payment,Engen,27500.0,0.0,-6326884.009999997
2024-09-23,Payment,Engen,22800.0,0.0,-6349684.009999997
2024-09-23,Receipt,Cash Customer,0.0,20927.62,-6328756.389999997
2024-09-23,Receipt,Cash Customer,0.0,21330.0,-6307426.389999997
2024-09-23,Receipt,Lumen Traders,0.0,1679.9,-6305746.4899999965
2024-09-23,Receipt,MaxDrive Ltd,0.0,4504.32,-6301242.169999996
2024-09-23,Receipt,MaxDrive Ltd,0.0,4807.84,-6296434.329999996
2024-09-23,Payment,Engen,25000.0,0.0,-6321434.329999996
2024-09-24,Receipt,Jupiter Energy,0.0,5735.13,-6315699.199999996
2024-09-24,Receipt,Kappa Transporters,0.0,2313.36,-6313385.839999996
2024-09-24,Receipt,Cash Customer,0.0,20590.2,-6292795.639999996
2024-09-24,Receipt,Cash Customer,0.0,25472.19,-6267323.4499999955
2024-09-24,Receipt,Delta Haulage,0.0,10596.15,-6256727.299999995
2024-09-24,Payment,Engen,32250.0,0.0,-6288977.299999995
2024-09-24,Payment,Engen,17250.0,0.0,-6306227.299999995
2024-09-24,Payment,Engen,19650.0,0.0,-6325877.299999995
2024-09-24,Payment,Engen,28750.0,0.0,-6354627.299999995
2024-09-24,Payment,Engen,19500.0,0.0,-6374127.299999995
2024-09-24,Receipt,Eagle Freight,0.0,5534.1,-6368593.1999999955
2024-09-24,Payment,Engen,29500.0,0.0,-6398093.1999999955
2024-09-25,Payment,Engen,34200.0,0.0,-6432293.1999999955
2024-09-25,Payment,Engen,36900.0,0.0,-6469193.1999999955
2024-09-25,Payment,Engen,20100.0,0.0,-6489293.1999999955
2024-09-25,Receipt,Delta Haulage,0.0,10696.23,-6478596.969999995
2024-09-25,Receipt,Jupiter Energy,0.0,7375.5,-6471221.469999995
2024-09-25,Receipt,Cash Customer,0.0,13343.68,-6457877.789999995
2024-09-25,Receipt,Cash Customer,0.0,20983.67,-6436894.119999995
2024-09-25,Payment,Engen,30000.0,0.0,-6466894.119999995
2024-09-25,Receipt,Alpha Transport,0.0,12136.0,-6454758.119999995
2024-09-26,Receipt,Nexus Fuels,0.0,6120.03,-6448638.089999995
2024-09-26,Payment,Engen,36300.0,0.0,-6484938.089999995
2024-09-26,Receipt,Beta Logistics,0.0,10925.7,-6474012.389999995
2024-09-26,Receipt,Helix Petroleum,0.0,10346.76,-6463665.629999995
2024-09-26,Receipt,Giga Haulers,0.0,2976.38,-6460689.249999995
2024-09-26,Payment,Engen,23600.0,0.0,-6484289.249999995
2024-09-26,Receipt,Cash Customer,0.0,21653.4,-6462635.849999995
2024-09-26,Receipt,Cash Customer,0.0,24685.92,-6437949.929999995
2024-09-26,Payment,Engen,32400.0,0.0,-6470349.929999995
2024-09-26,Payment,Engen,22200.0,0.0,-6492549.929999995
2024-09-27,Receipt,Cash Customer,0.0,21231.21,-6471318.719999995
2024-09-27,Payment,Engen,25800.0,0.0,-6497118.719999995
2024-09-27,Receipt,Ivy Fuels,0.0,12054.46,-6485064.259999995
2024-09-27,Receipt,Omega Cargo,0.0,9679.08,-6475385.179999995
2024-09-27,Receipt,Beta Logistics,0.0,2189.5,-6473195.679999995
2024-09-27,Receipt,Alpha Transport,0.0,8375.29,-6464820.389999995
2024-09-27,Receipt,MaxDrive Ltd,0.0,7264.32,-6457556.069999995
2024-09-27,Receipt,Beta Logistics,0.0,2689.41,-6454866.659999995
2024-09-27,Receipt,Cash Customer,0.0,25146.59,-6429720.069999995
2024-09-28,Receipt,Cash Customer,0.0,28123.2,-6401596.8699999945
2024-09-28,Receipt,Delta Haulage,0.0,3690.0,-6397906.8699999945
2024-09-28,Receipt,Alpha Transport,0.0,11208.82,-6386698.049999994
2024-09-28,Receipt,Alpha Transport,0.0,6879.32,-6379818.729999994
2024-09-28,Receipt,Nexus Fuels,0.0,10515.86,-6369302.869999994
2024-09-28,Receipt,MaxDrive Ltd,0.0,9158.0,-6360144.869999994
2024-09-28,Receipt,Cash Customer,0.0,29776.16,-6330368.709999993
2024-09-28,Payment,Engen,21400.0,0.0,-6351768.709999993
2024-09-28,Payment,Engen,18150.0,0.0,-6369918.709999993
2024-09-28,Payment,Engen,25600.0,0.0,-6395518.709999993
2024-09-28,Payment,Engen,24800.0,0.0,-6420318.709999993
2024-09-28,Payment,Engen,37200.0,0.0,-6457518.709999993
2024-09-28,Payment,Engen,19500.0,0.0,-6477018.709999993
2024-09-29,Receipt,Beta Logistics,0.0,6012.45,-6471006.259999993
2024-09-29,Receipt,Helix Petroleum,0.0,12026.7,-6458979.559999993
2024-09-29,Receipt,MaxDrive Ltd,0.0,3958.35,-6455021.209999993
2024-09-29,Receipt,Omega Cargo,0.0,4405.04,-6450616.169999993
2024-09-29,Payment,Engen,19350.0,0.0,-6469966.169999993
2024-09-29,Payment,Engen,16650.0,0.0,-6486616.169999993
2024-09-29,Payment,Engen,37800.0,0.0,-6524416.169999993
2024-09-29,Payment,Engen,23800.0,0.0,-6548216.169999993
2024-09-29,Payment,Engen,32250.0,0.0,-6580466.169999993
2024-09-29,Receipt,Cash Customer,0.0,16425.12,-6564041.049999993
2024-09-29,Receipt,Cash Customer,0.0,17861.25,-6546179.799999993
2024-09-30,Receipt,Cash Customer,0.0,22779.86,-6523399.939999993
2024-09-30,Payment,Engen,28000.0,0.0,-6551399.939999993
2024-09-30,Receipt,Cash Customer,0.0,22779.2,-6528620.739999993
2024-09-30,Receipt,Giga Haulers,0.0,2962.5,-6525658.239999993
2024-09-30,Receipt,Alpha Transport,0.0,11063.5,-6514594.739999993
2024-09-30,Receipt,Omega Cargo,0.0,7065.0,-6507529.739999993
2024-09-30,Receipt,Delta Haulage,0.0,6547.52,-6500982.219999993
2024-09-30,Payment,Engen,31500.0,0.0,-6532482.219999993
2024-09-30,Payment,Engen,19800.0,0.0,-6552282.219999993
2024-09-30,Payment,Engen,36600.0,0.0,-6588882.219999993
2024-09-30,Payment,Engen,17250.0,0.0,-6606132.219999993
2024-09-30,Payment,Engen,16050.0,0.0,-6622182.219999993
2024-09-30,Payment,Engen,18900.0,0.0,-6641082.219999993
2024-10-01,Payment,Engen,17850.0,0.0,-6658932.219999993
2024-10-01,Payment,Engen,19050.0,0.0,-6677982.219999993
2024-10-01,Payment,Engen,32100.0,0.0,-6710082.219999993
2024-10-01,Payment,Engen,16050.0,0.0,-6726132.219999993
2024-10-01,Receipt,Nexus Fuels,0.0,11454.3,-6714677.919999993
2024-10-01,Receipt,Alpha Transport,0.0,2376.55,-6712301.369999994
2024-10-01,Receipt,Eagle Freight,0.0,11217.6,-6701083.769999994
2024-10-01,Receipt,Cash Customer,0.0,24549.28,-6676534.489999994
2024-10-01,Receipt,Cash Customer,0.0,24406.5,-6652127.989999994
2024-10-01,Payment,Engen,18900.0,0.0,-6671027.989999994
2024-10-01,Payment,Engen,33000.0,0.0,-6704027.989999994
2024-10-01,Payment,Engen,18150.0,0.0,-6722177.989999994
2024-10-02,Receipt,Eagle Freight,0.0,2363.0,-6719814.989999994
2024-10-02,Payment,Engen,36600.0,0.0,-6756414.989999994
2024-10-02,Receipt,Cash Customer,0.0,30652.0,-6725762.989999994
2024-10-02,Receipt,Cash Customer,0.0,26532.36,-6699230.629999993
2024-10-02,Receipt,Falcon Movers,0.0,11715.7,-6687514.929999993
2024-10-02,Receipt,Nexus Fuels,0.0,7010.46,-6680504.469999993
2024-10-02,Receipt,Jupiter Energy,0.0,4536.22,-6675968.2499999935
2024-10-02,Payment,Engen,22800.0,0.0,-6698768.2499999935
2024-10-02,Receipt,Lumen Traders,0.0,6849.16,-6691919.089999993
2024-10-02,Payment,Engen,32500.0,0.0,-6724419.089999993
2024-10-02,Payment,Engen,33500.0,0.0,-6757919.089999993
2024-10-02,Payment,Engen,19050.0,0.0,-6776969.089999993
2024-10-02,Payment,Engen,24600.0,0.0,-6801569.089999993
2024-10-02,Payment,Engen,17550.0,0.0,-6819119.089999993
2024-10-02,Payment,Engen,35100.0,0.0,-6854219.089999993
2024-10-03,Receipt,Cash Customer,0.0,24330.32,-6829888.769999993
2024-10-03,Receipt,Jupiter Energy,0.0,8515.68,-6821373.089999993
2024-10-03,Receipt,Helix Petroleum,0.0,9936.08,-6811437.009999993
2024-10-03,Receipt,Eagle Freight,0.0,8768.43,-6802668.579999994
2024-10-03,Receipt,Beta Logistics,0.0,3052.86,-6799615.719999993
2024-10-03,Receipt,Helix Petroleum,0.0,10147.52,-6789468.199999994
2024-10-03,Receipt,Eagle Freight,0.0,11289.66,-6778178.5399999935
2024-10-03,Receipt,Cash Customer,0.0,25457.09,-6752721.449999994
2024-10-03,Payment,Engen,21800.0,0.0,-6774521.449999994
2024-10-03,Payment,Engen,16500.0,0.0,-6791021.449999994
2024-10-03,Payment,Engen,24000.0,0.0,-6815021.449999994
2024-10-03,Payment,Engen,35400.0,0.0,-6850421.449999994
2024-10-03,Payment,Engen,19800.0,0.0,-6870221.449999994
2024-10-04,Receipt,Eagle Freight,0.0,5268.32,-6864953.129999993
2024-10-04,Receipt,Nexus Fuels,0.0,3346.2,-6861606.929999993
2024-10-04,Receipt,Cash Customer,0.0,18862.09,-6842744.839999993
2024-10-04,Receipt,Cash Customer,0.0,24850.1,-6817894.739999994
2024-10-04,Payment,Engen,31750.0,0.0,-6849644.739999994
2024-10-04,Payment,Engen,35100.0,0.0,-6884744.739999994
2024-10-04,Payment,Engen,36900.0,0.0,-6921644.739999994
2024-10-04,Receipt,Kappa Transporters,0.0,2994.04,-6918650.699999994
2024-10-04,Payment,Engen,33250.0,0.0,-6951900.699999994
2024-10-04,Payment,Engen,17100.0,0.0,-6969000.699999994
2024-10-04,Receipt,Omega Cargo,0.0,8946.6,-6960054.099999994
2024-10-05,Receipt,Nexus Fuels,0.0,2174.13,-6957879.969999994
2024-10-05,Receipt,Civic Petroleum,0.0,8301.59,-6949578.379999994
2024-10-05,Receipt,Cash Customer,0.0,26093.4,-6923484.979999994
2024-10-05,Receipt,Falcon Movers,0.0,10743.51,-6912741.469999994
2024-10-05,Payment,Engen,22000.0,0.0,-6934741.469999994
2024-10-05,Payment,Engen,22400.0,0.0,-6957141.469999994
2024-10-05,Payment,Engen,18150.0,0.0,-6975291.469999994
2024-10-05,Receipt,Omega Cargo,0.0,2138.34,-6973153.129999994
2024-10-05,Payment,Engen,24200.0,0.0,-6997353.129999994
2024-10-05,Payment,Engen,30750.0,0.0,-7028103.129999994
2024-10-05,Receipt,Cash Customer,0.0,23409.75,-7004693.379999994
2024-10-06,Payment,Engen,26200.0,0.0,-7030893.379999994
2024-10-06,Payment,Engen,25200.0,0.0,-7056093.379999994
2024-10-06,Payment,Engen,36900.0,0.0,-7092993.379999994
2024-10-06,Receipt,Falcon Movers,0.0,12336.64,-7080656.739999995
2024-10-06,Receipt,Falcon Movers,0.0,11761.52,-7068895.219999995
2024-10-06,Receipt,MaxDrive Ltd,0.0,9682.24,-7059212.979999995
2024-10-06,Payment,Engen,32250.0,0.0,-7091462.979999995
2024-10-06,Receipt,Cash Customer,0.0,24264.22,-7067198.759999995
2024-10-06,Receipt,Cash Customer,0.0,27980.16,-7039218.599999995
2024-10-06,Receipt,Kappa Transporters,0.0,9779.94,-7029438.659999995
